rural,declarante,boasaude,lnrnd,escolar,fem,idade,cp,empr
0,1,1,1.452922999,11,1,19,0,0
0,0,1,1.558282126,11,0,29,0,0
0,0,1,1.781422268,8,0,39,0,0
0,1,1,1.165245556,5,1,33,0,0
0,1,1,0.885345152,8,0,47,1,0
0,0,1,0.577507037,6,1,14,0,0
0,0,1,1.201610555,9,1,20,0,0
0,0,1,2.091574772,11,0,42,0,0
0,1,1,1.781463176,11,1,40,0,0
0,1,1,0.762198572,14,1,59,0,0
0,0,1,1.424752519,7,0,38,0,0
0,1,1,1.395765402,11,1,32,0,0
0,0,1,1.761220674,4,0,34,0,0
0,1,0,2.186911618,6,1,37,0,0
0,0,1,1.686112997,7,0,26,0,0
0,1,0,0.719638958,9,1,22,0,0
0,1,1,1.76979933,7,0,51,0,0
0,0,0,1.208083325,7,1,38,0,0
0,0,1,1.17529404,10,0,17,0,0
0,0,1,1.618906012,11,0,27,0,0
0,1,1,0.806650335,11,1,20,0,0
0,1,1,1.868432887,3,0,45,0,0
0,1,1,0.887617523,4,1,42,0,0
0,0,1,0.992975817,11,1,20,0,0
0,0,1,1.039495832,7,0,16,0,0
0,1,0,0.982927703,3,0,73,1,0
0,1,1,2.292245468,15,0,30,0,0
0,0,1,1.963748067,11,1,27,0,0
0,0,1,1.618906012,5,0,25,0,0
0,1,1,0.561957019,5,1,41,1,0
0,1,1,1.213443845,9,1,24,0,0
0,0,1,1.558277959,11,0,29,0,0
0,1,1,2.06910025,11,0,56,0,1
0,0,1,2.602397729,15,1,31,0,0
0,0,1,2.091574772,8,0,31,0,0
0,1,0,1.242445247,5,1,37,0,0
0,0,1,1.329442339,11,1,19,0,0
0,1,0,2.880027688,15,0,28,0,0
0,1,1,3.128488825,11,0,29,0,1
0,1,0,1.493742216,4,0,41,1,0
0,1,1,2.519016468,11,0,42,1,0
0,0,1,3.167710038,14,1,57,0,0
0,0,1,3.860855969,11,0,64,0,1
0,0,0,0.901960515,7,1,62,0,0
0,1,1,1.371964144,7,0,46,0,0
0,0,1,2.331467206,11,0,28,1,0
0,0,1,1.558282126,15,0,27,0,0
0,0,1,2.341033727,13,0,25,0,0
0,1,1,1.894749005,15,1,23,0,1
0,0,0,2.305489291,11,0,26,0,0
0,1,1,1.493744438,11,1,21,0,0
0,0,1,0.901960515,6,1,46,0,0
0,0,1,1.926002098,15,0,50,0,0
0,1,0,2.091574772,15,1,46,0,0
0,0,1,1.242445247,14,1,23,0,0
0,0,1,0.806650335,13,0,20,0,0
0,0,1,-10.2170201,15,0,59,0,0
0,1,1,2.905345274,9,1,57,0,1
0,1,1,2.186884952,11,0,40,1,0
0,1,1,-8.345217927,11,1,20,0,0
0,0,1,-7.988542983,9,0,17,0,0
0,0,1,2.497037658,11,0,41,0,0
0,1,1,1.882773704,15,1,35,0,0
0,1,1,0.960478079,4,1,53,1,0
0,0,1,1.868432887,13,0,25,0,0
0,1,1,1.201623253,9,1,39,1,0
0,1,1,1.329442339,11,0,44,0,0
0,0,1,1.329442339,8,1,42,0,0
0,0,1,1.17529404,12,1,21,0,0
0,0,1,1.255335466,11,1,37,0,0
0,0,1,0.806650335,11,1,22,0,0
0,0,1,0.992975817,8,1,40,0,0
0,1,1,1.088305996,8,1,43,0,0
0,0,1,0.992975817,11,1,20,0,0
0,1,1,0.806650335,1,0,53,0,0
0,1,1,1.676063773,8,1,61,0,0
0,0,0,1.462971946,11,0,26,0,0
0,1,1,1.152829517,1,1,68,1,0
0,0,1,0.992975817,7,1,38,0,0
0,0,1,2.803068425,11,0,29,0,0
0,1,1,2.60809675,11,1,28,1,0
0,1,1,0.806650335,1,1,54,0,0
0,0,1,0.97362178,11,1,24,0,0
0,0,1,1.112974869,11,0,23,0,0
0,1,1,3.167710038,15,1,37,0,1
0,0,1,2.379255178,11,0,33,0,0
0,1,1,3.167710038,15,1,49,0,0
0,0,1,2.369205398,3,0,48,0,0
0,0,0,1.456006161,13,0,46,0,0
0,0,1,1.039495832,5,1,31,0,0
0,0,1,1.493744438,11,0,42,0,0
0,1,1,2.561575068,15,0,32,0,0
0,0,1,2.186884952,15,1,30,0,1
0,0,1,1.17529404,4,0,52,1,0
0,0,1,0.636309444,11,0,40,1,0
0,0,1,0.901960515,11,1,42,0,0
0,1,1,3.504194061,11,0,55,1,0
0,0,1,0.865147445,11,0,37,1,0
0,0,1,1.781423177,11,0,43,0,1
0,1,1,2.251426806,15,1,42,0,0
0,0,1,2.379255178,11,0,32,0,1
0,1,1,2.501964737,14,1,30,0,0
0,1,0,0.865142445,6,0,63,0,1
0,0,0,1.963741401,15,0,35,0,1
0,1,1,1.935571,6,0,39,0,0
0,0,1,1.168324089,6,1,39,0,0
0,0,1,1.104811692,10,0,21,0,0
0,1,1,1.732633013,8,0,57,1,0
0,1,1,1.732633013,11,1,41,1,0
0,1,1,1.558282126,11,1,38,0,0
0,1,0,2.004563395,8,0,38,0,1
0,0,1,-9.626151772,11,1,40,0,0
0,0,1,1.712434591,8,0,17,0,0
0,0,1,0.800606146,8,0,32,0,0
0,1,0,1.404160612,4,1,53,0,0
0,1,0,0.800617257,7,1,24,0,0
0,0,1,0.759789707,10,0,24,0,0
0,1,1,1.212269644,8,1,34,0,0
0,0,1,1.118920207,11,1,30,0,0
0,1,1,1.740599516,11,1,36,0,1
0,1,1,1.375960569,11,0,47,1,0
0,0,1,0.784177479,7,1,42,0,0
0,0,1,1.035491907,12,1,19,0,0
0,1,0,1.607071695,11,1,55,0,0
0,1,1,1.248699754,11,1,21,0,0
0,1,1,2.379255178,12,0,47,1,0
0,0,1,0.728179526,15,1,45,0,0
0,0,1,2.069101916,8,0,56,1,0
0,0,1,1.047467811,0,1,48,0,0
0,0,1,2.069101916,11,0,30,1,0
0,0,1,1.168324089,11,0,27,0,0
0,1,1,1.496415499,12,1,23,0,0
0,1,1,1.424752519,11,1,57,0,0
0,0,1,1.242430962,11,0,25,0,0
0,0,1,1.676063773,11,1,33,0,0
0,0,1,3.034179003,15,0,36,0,0
0,0,1,2.614326648,15,0,42,0,0
0,1,1,2.736932314,15,1,50,0,0
0,0,1,2.474565358,15,1,48,0,0
0,0,1,0.901960515,11,0,40,0,0
0,0,1,1.580753593,4,0,48,1,0
0,1,1,1.663640141,15,1,42,1,0
0,1,1,1.252381151,10,0,24,0,0
0,0,1,0.901960515,11,1,21,0,0
0,1,1,1.088284178,11,0,20,0,0
0,0,1,1.436584456,5,0,51,0,0
0,1,0,0.719638958,3,1,47,0,0
0,0,1,1.448280358,4,0,26,0,0
0,1,1,1.12750594,4,0,23,0,0
0,0,1,0.613836588,4,0,42,1,0
0,1,1,1.255335466,11,1,30,0,0
0,0,1,1.088284178,8,1,55,0,0
0,0,1,1.255335466,11,1,26,0,0
0,0,1,1.00732103,12,1,20,0,0
0,0,1,0.577473706,11,0,44,1,0
0,0,1,1.509491962,5,0,35,0,0
0,1,0,0.459699003,8,1,32,1,0
0,0,1,1.088285996,4,0,37,0,0
0,1,1,0.865144667,4,1,26,0,0
0,1,1,-8.681690163,0,0,73,0,0
0,1,1,1.130842278,8,0,25,0,0
0,1,0,2.186884952,4,0,63,0,0
0,0,0,1.27060422,4,0,53,0,0
0,0,0,0.719638958,4,1,47,0,0
0,1,1,0.759779566,9,0,19,0,0
0,0,1,0.998666338,6,0,29,1,0
0,1,1,0.88576214,6,1,24,0,0
0,0,1,1.088285996,10,0,19,1,0
0,0,1,1.740599516,12,0,53,1,0
0,1,1,0.719638958,11,1,30,0,0
0,0,1,1.455345753,9,0,18,0,0
0,1,1,0.719638958,15,1,24,0,0
0,1,1,1.245286839,11,1,33,0,0
0,1,1,-0.2979617,3,1,46,0,0
0,0,1,1.17529404,9,0,30,0,0
0,1,1,1.088285996,11,1,27,0,0
0,1,1,0.824321284,4,0,40,0,0
0,0,1,1.335138574,5,0,49,0,0
0,1,0,2.186883841,8,0,37,0,0
0,1,0,2.000109521,11,1,35,0,0
0,1,0,2.251426806,3,0,66,0,1
0,1,1,2.043785134,12,1,47,0,0
0,1,0,0.970499627,0,0,53,0,0
0,1,1,0.806650335,0,1,43,0,0
0,1,1,0.496495406,10,0,23,0,0
0,1,0,0.17207526,5,0,17,0,0
0,1,1,1.111998148,2,0,46,0,0
0,1,0,0.710988432,8,1,38,1,0
0,1,1,2.091574772,8,0,39,0,1
0,1,0,-9.261508659,3,0,65,0,0
0,1,1,1.088282663,11,0,58,0,0
0,1,0,0.833406005,11,1,33,0,0
0,1,0,1.390399506,10,0,23,0,0
0,1,1,1.152829517,4,0,34,1,0
0,0,1,1.088277108,5,0,37,0,0
0,1,1,1.195096341,6,1,30,0,0
0,1,1,0.945184384,9,0,23,0,0
0,1,1,0.720563438,4,1,25,0,0
0,0,1,3.321861075,15,0,29,0,0
1,1,1,2.091574772,11,0,49,0,0
1,1,1,1.570115848,11,0,31,0,0
1,1,1,0.794163356,10,1,31,0,0
1,1,1,1.097763608,10,0,21,0,0
1,1,1,0.800606146,9,1,20,0,0
1,1,1,1.141393063,11,0,30,0,0
1,1,1,0.887617523,8,1,24,0,0
1,1,1,2.002379815,8,0,38,0,0
1,0,1,1.012778052,7,1,32,0,0
1,1,1,1.17529404,6,0,20,0,0
1,1,1,1.781422268,2,0,47,0,0
1,1,0,0.806650335,15,1,42,0,0
1,1,1,0.63959625,4,0,50,0,0
1,1,0,-8.681690163,0,1,60,0,0
1,0,1,0.565488278,4,0,28,0,0
1,1,1,1.74291487,4,0,57,0,0
1,1,1,1.051243593,3,0,35,0,0
1,1,1,0.719638958,11,0,19,0,0
1,1,1,1.663636391,6,0,33,0,0
1,1,1,0.711055095,4,1,30,0,0
1,1,1,1.540260211,5,0,49,0,0
1,0,1,1.663640141,5,1,43,0,0
0,1,1,2.916395967,11,0,39,1,0
0,0,1,2.76224743,11,1,31,1,0
0,0,1,2.325683248,11,1,60,0,0
0,1,1,1.781423177,15,1,25,0,0
0,0,1,2.880028799,11,0,56,0,0
0,1,1,2.587896186,14,1,55,0,0
0,0,1,1.781423177,15,1,26,0,0
0,1,1,1.183594358,4,1,47,0,0
0,1,0,1.088285996,1,0,57,1,0
0,1,0,1.424752519,4,1,48,0,0
0,1,1,1.963743067,14,1,54,0,0
0,0,1,1.781423177,14,0,27,0,0
0,0,1,2.25142514,15,1,33,0,0
0,1,1,2.474580358,15,0,31,0,0
0,0,1,1.27060422,2,0,58,1,0
0,0,1,1.27060422,11,1,38,0,0
0,1,1,1.963743067,11,0,30,0,0
0,0,0,2.043785134,11,0,36,0,1
0,1,1,1.424752519,11,1,31,0,0
0,0,1,1.019287411,15,1,53,0,0
0,1,1,1.59911162,13,0,20,0,0
0,0,1,2.004563395,11,0,50,0,1
0,0,1,1.59910162,4,0,53,0,0
0,1,1,1.493742216,11,1,38,0,0
0,1,1,1.27060422,10,0,40,0,0
0,1,1,2.880028799,14,0,53,0,0
0,1,1,2.186884952,13,1,46,0,0
0,0,1,0.577473706,14,1,20,0,0
0,1,1,0.910257586,4,1,65,0,0
0,1,1,0.960455352,11,1,54,0,0
0,1,1,1.329442339,11,1,31,0,0
0,1,1,1.558286292,9,1,21,0,0
0,0,0,1.27060422,11,1,43,0,0
0,0,1,1.963743067,14,0,67,0,0
0,0,1,1.152817018,7,0,35,1,0
0,0,0,1.618906012,13,1,28,0,0
0,0,1,1.963743067,14,0,32,0,0
0,0,1,1.558279626,11,0,44,0,0
0,1,1,1.653588897,15,0,43,0,0
0,0,1,2.186884952,11,1,32,0,0
0,1,0,1.781423177,9,0,46,0,0
0,0,1,1.914969569,5,1,40,0,0
0,1,1,2.06910525,8,1,44,1,0
0,0,1,0.90596444,11,0,19,0,0
0,0,1,1.27060422,4,0,40,0,0
0,1,1,1.088282663,6,1,42,0,0
0,0,1,0.901960515,11,1,18,0,0
0,1,1,2.356789822,15,0,33,0,0
0,0,1,2.369210953,15,1,32,0,0
0,1,1,1.963743067,11,0,29,0,0
0,1,1,1.088285996,11,1,29,0,0
0,1,1,1.820642437,8,0,48,0,0
0,0,1,1.609184515,11,1,39,0,0
0,0,0,0.901960515,2,1,37,0,0
0,0,1,1.781423177,11,0,49,0,0
0,0,1,0.913944355,9,1,17,0,0
0,1,1,2.880028799,11,0,37,0,0
0,1,1,1.781423177,11,1,31,0,0
0,0,1,1.298776949,4,1,53,0,0
0,0,0,1.493742216,8,0,43,0,0
0,0,1,1.088285996,9,1,46,0,0
0,0,1,0.769832265,11,1,23,0,0
0,0,1,1.424752519,12,0,43,0,0
0,0,1,1.27060422,12,1,41,0,0
0,1,1,0.913960227,11,1,18,0,0
0,1,1,0.84644918,10,0,17,0,0
0,0,1,1.781423177,11,0,29,0,0
0,0,1,1.781423177,11,1,29,0,0
0,1,1,0.354330154,5,0,43,1,0
0,0,1,0.982927703,7,1,34,0,0
0,1,1,2.004563395,8,0,40,0,0
0,1,1,1.963743067,9,1,36,0,0
0,1,0,2.474565358,11,0,51,0,0
0,1,1,1.686112997,11,1,26,0,0
0,1,1,1.462971946,11,0,22,0,0
0,0,0,1.088285996,9,0,32,0,0
0,1,1,2.602397729,11,0,34,0,0
0,1,1,1.558282126,7,1,38,0,0
0,0,1,1.963743067,11,0,32,0,0
0,1,1,1.088285996,4,1,41,0,0
0,1,1,1.440107612,11,0,22,0,0
0,1,0,1.27060422,0,1,45,0,0
0,0,1,1.701377136,11,1,24,0,0
0,0,1,1.712456019,11,1,19,1,0
0,1,0,-0.521071921,0,1,47,0,0
0,0,1,1.462971946,11,1,42,0,0
0,1,1,1.27060422,11,0,27,0,0
0,1,1,1.088285996,4,1,36,0,0
0,1,1,1.27060422,4,1,52,0,0
0,1,1,1.781423177,11,1,35,0,0
0,0,1,1.78142151,9,0,39,0,1
0,1,1,2.06910525,9,1,32,1,0
0,0,1,-9.038365107,7,0,14,0,0
0,1,1,1.663640141,9,0,38,0,0
0,1,1,2.216737131,11,1,38,0,1
0,0,1,1.152817018,11,0,28,0,0
0,0,1,1.558282126,8,0,56,0,0
0,0,1,0.784177479,5,1,38,0,0
0,0,1,1.152817018,11,0,34,1,0
0,1,1,1.845964198,8,1,31,1,0
0,0,1,1.068083697,11,0,18,0,0
0,0,1,1.375960569,4,0,42,0,0
0,1,1,-0.115640143,9,1,40,1,0
0,1,1,2.004563395,0,0,39,0,1
0,1,1,1.17529404,11,1,24,0,0
0,1,1,1.17529404,7,0,26,0,0
0,0,1,2.379254178,11,0,29,0,1
0,1,1,2.379254178,15,1,29,0,1
0,1,1,1.558279626,11,0,54,0,0
0,0,1,1.493744438,14,0,19,0,0
0,1,1,1.493742216,11,0,23,0,0
0,0,1,1.335138574,11,0,38,0,0
0,0,1,1.054381686,11,1,25,0,0
0,1,1,1.424752519,11,0,32,0,0
0,0,1,1.558282126,12,1,27,0,0
0,0,1,1.088282663,11,0,26,0,0
0,1,1,0.459674004,11,0,59,1,0
0,1,0,0.875505851,11,1,46,0,0
0,0,1,1.424752519,11,1,18,0,0
0,0,0,0.970502961,8,1,52,0,0
0,1,1,0.577473706,4,0,57,1,0
0,0,1,1.335138574,8,0,44,1,0
0,1,1,0.806650335,8,1,48,0,0
0,1,1,1.481548101,4,0,51,0,0
0,0,1,0.865147445,7,1,48,1,0
0,1,1,1.395762461,8,0,50,1,0
0,0,1,0.865147445,11,1,46,0,0
0,0,1,1.395765402,11,0,22,0,0
0,1,1,2.117892557,15,0,39,0,0
0,0,1,0.824321284,11,0,49,1,0
0,1,1,0.277385779,8,1,50,0,0
0,1,1,0.277385779,4,1,58,1,0
0,0,1,1.665910494,11,0,48,0,0
0,0,1,1.462971946,8,0,24,0,0
0,0,1,1.462971946,11,0,51,0,0
0,1,1,1.088285996,4,1,48,1,0
0,0,1,1.781423177,11,0,45,0,0
0,0,1,1.558282126,15,1,45,0,0
0,1,1,2.105915247,14,0,29,0,0
0,0,1,2.697707242,15,1,39,0,0
0,1,0,2.880028799,15,1,53,0,0
0,0,0,2.06910525,11,0,53,1,0
0,1,1,1.730130409,13,0,21,0,0
0,1,1,3.027948096,9,0,55,1,0
0,0,1,1.424752519,11,0,30,0,0
0,0,1,1.12750594,11,0,20,0,0
0,0,1,0.719638958,9,0,24,0,0
0,0,1,2.474564903,11,0,38,0,1
0,0,1,2.186884952,11,0,36,0,0
0,1,1,0.395147387,11,1,28,0,0
0,1,1,1.59910162,14,1,65,0,0
0,0,1,2.697707242,15,0,66,0,1
0,0,1,2.251423056,15,0,64,1,0
0,0,1,1.676063773,15,1,25,0,0
0,0,1,1.433123149,11,1,21,0,0
0,0,1,4.307142488,8,0,40,0,1
0,1,1,3.496213605,8,1,52,0,1
0,1,1,2.088903759,11,1,36,0,0
0,0,0,2.561575068,11,0,41,0,1
0,0,1,1.088282663,8,0,29,1,0
0,0,1,2.474565358,11,0,44,0,0
0,1,1,2.251421806,11,1,43,1,0
0,0,1,1.047460669,4,0,50,1,0
0,1,1,2.146061846,5,0,34,1,0
0,0,1,2.043785134,15,1,41,0,0
0,1,1,1.127502094,11,0,62,1,0
0,0,1,1.27060422,11,1,27,0,0
0,0,1,2.0691015,11,1,37,0,0
0,1,1,1.558282126,8,0,55,0,0
0,0,1,1.499785467,11,1,52,0,0
0,0,1,1.395765402,11,0,36,0,0
0,0,1,2.251421806,11,0,42,0,1
0,0,1,2.088903759,8,0,40,1,0
0,0,1,0.919215982,8,1,43,0,0
0,1,1,-9.993876552,9,0,17,0,0
0,0,1,1.183594358,11,1,18,0,0
0,1,1,1.558282126,11,1,29,0,0
0,1,1,1.41277409,4,0,43,0,0
0,0,1,1.088282663,11,0,33,0,0
0,1,1,1.106302359,11,1,24,0,0
0,0,1,1.78142151,8,0,56,0,0
0,1,1,1.963743067,11,1,50,0,0
0,0,1,1.876732448,11,0,39,0,0
0,0,1,3.054380853,15,0,40,1,0
0,1,1,2.944566487,15,0,63,1,0
0,1,1,1.63292477,11,0,26,0,0
0,0,0,0.982927703,11,1,28,0,0
0,1,1,2.251429306,11,1,69,1,0
0,0,1,2.474565358,15,1,31,0,0
0,0,1,3.39085309,13,0,50,0,0
0,0,1,3.167710038,15,1,45,0,0
0,1,1,3.167724205,11,0,20,1,0
0,1,1,3.263022264,15,0,46,0,0
0,0,1,2.985389981,15,1,50,0,0
0,0,1,1.375968069,14,1,22,0,0
0,1,0,2.138098121,15,1,55,1,0
0,0,1,2.880036577,15,1,29,0,0
0,1,1,4.26632066,15,0,56,0,0
0,0,1,2.186884952,11,0,49,1,0
0,0,1,1.395765402,14,1,22,0,0
0,0,1,1.499785467,0,0,40,0,0
0,1,1,1.224083411,11,1,34,0,0
0,0,1,1.499785467,10,0,45,0,0
0,1,1,1.27060422,15,1,41,1,0
0,0,1,2.186884952,15,0,29,0,0
0,1,1,1.106302359,15,1,25,0,0
0,0,1,2.173462022,11,0,31,0,0
0,1,1,0.865147445,8,1,41,0,0
0,0,1,0.482163526,14,1,19,0,0
0,0,1,1.558282126,11,1,36,0,0
0,1,1,1.106302359,8,1,52,0,0
0,1,1,2.379255178,13,1,53,0,0
0,0,1,1.437654459,13,0,36,0,0
0,1,1,2.369205398,15,1,38,0,0
0,1,1,2.186884952,11,1,39,0,0
0,0,1,0.806650335,8,0,17,0,0
0,0,1,1.424752519,11,1,37,0,0
0,1,1,0.395158815,10,1,33,1,0
0,1,1,1.781423177,15,1,40,0,0
0,1,1,1.395765402,5,1,40,0,0
0,0,1,2.156112877,15,0,40,0,0
0,0,1,0.508483215,11,1,38,0,0
0,0,1,1.686112997,15,1,48,0,0
0,1,1,1.17529404,7,0,20,0,0
0,1,1,1.894749005,11,0,38,1,0
0,0,1,1.781423177,11,0,44,0,0
0,1,1,1.27060422,11,1,44,0,0
0,0,1,1.580753593,11,0,41,0,0
0,1,1,1.676063773,11,1,39,1,0
0,0,1,2.379255178,15,0,51,0,0
0,0,1,2.379255178,11,0,40,0,1
0,1,1,1.732633013,0,1,39,1,0
0,0,1,1.558282126,3,0,11,0,0
0,1,1,1.963743067,15,1,45,1,0
0,0,1,1.963743067,15,0,50,1,0
0,0,1,1.963743067,15,1,47,1,0
0,0,1,1.963743067,8,0,49,0,0
0,1,1,1.27060422,8,1,42,1,0
0,1,1,2.292243801,15,0,48,1,0
0,0,1,2.774668654,15,0,44,0,0
0,1,1,1.794671562,15,1,44,0,0
0,0,1,1.395765402,11,0,39,0,0
0,1,1,0.865147445,8,1,51,0,0
0,0,1,0.806650335,11,0,22,0,0
0,0,1,1.868432887,13,1,39,0,0
0,0,1,1.558279626,11,0,22,1,0
0,1,1,1.088284178,11,0,30,0,0
0,1,1,1.665910494,11,0,31,0,0
0,0,1,1.088285996,11,1,27,1,0
0,0,0,1.493742216,4,0,54,0,0
0,0,1,1.088282663,9,1,52,0,0
0,1,1,1.707658989,9,0,22,0,0
0,0,1,-0.156473248,3,0,60,1,0
0,0,1,1.088282663,10,0,36,0,0
0,1,1,0.90596444,11,0,56,0,0
0,1,1,1.324667932,8,0,30,0,0
0,1,1,1.198628979,11,0,24,0,0
0,0,1,1.437654459,11,0,23,0,0
0,1,1,0.913936419,11,1,23,0,0
0,1,1,1.523595833,5,0,45,0,0
0,1,0,1.141393063,7,1,34,0,0
0,0,1,0.816344781,2,0,40,1,0
0,1,1,0.816344781,12,1,36,1,0
0,0,1,1.78142151,4,0,45,0,0
0,1,1,0.982927703,11,1,40,0,0
0,1,0,1.173444213,11,1,31,0,0
0,1,1,1.948474954,11,0,41,0,0
0,0,1,2.474565358,15,1,36,0,1
0,0,1,2.174460765,11,0,32,0,0
0,1,1,3.619701753,11,1,32,0,0
0,0,1,1.27060422,8,0,31,1,0
0,1,1,0.934137539,8,1,32,0,0
0,0,1,1.781423177,8,0,34,0,0
0,1,1,1.424752519,11,1,29,0,0
0,1,1,0.865142445,10,0,31,0,0
0,1,0,0.909595947,8,1,36,0,0
0,0,1,2.091574772,11,0,49,1,0
0,1,1,1.270609775,8,1,38,0,0
0,0,1,1.595107695,4,1,58,0,0
0,1,1,1.183594358,11,1,36,1,0
0,1,1,0.970499627,3,0,42,0,0
0,0,1,2.789375964,15,1,60,0,0
0,0,1,1.27060422,11,1,44,0,0
0,1,1,-8.345217927,8,0,16,0,0
0,0,1,1.590368467,4,0,50,0,1
0,1,1,1.088290996,6,1,48,0,0
0,1,1,0.982927703,9,0,17,0,0
0,0,1,-0.233239875,7,1,13,0,0
0,1,1,1.371964144,4,1,75,0,0
0,0,1,1.088285996,11,0,44,1,0
0,1,1,1.088285996,8,1,41,1,0
0,1,1,0.642003894,4,1,52,1,0
0,1,1,0.939244703,9,0,46,0,0
0,1,1,1.580753593,8,0,45,0,0
0,1,1,1.17529404,11,0,41,0,0
0,1,1,2.425780194,5,1,39,1,0
0,0,1,1.272269472,11,0,24,0,0
0,1,1,1.781423177,11,0,33,1,0
0,1,0,0.889294597,3,0,62,1,0
0,1,0,0.710988432,10,0,41,0,0
0,1,1,0.952154655,11,1,23,0,0
0,1,1,2.05767345,12,1,28,0,0
0,1,1,1.684111015,11,1,28,0,0
0,1,1,1.44049909,11,0,31,1,0
0,1,0,1.183594358,6,1,32,0,0
0,1,1,2.697707909,15,0,28,0,0
0,0,1,1.304500216,11,0,30,0,0
0,1,1,1.161871245,8,0,60,0,0
0,1,1,2.186883841,15,0,32,0,0
0,0,0,1.10021433,13,1,30,0,0
0,1,1,2.985389981,11,0,36,1,0
0,0,1,2.091574772,12,1,28,0,0
0,0,1,2.369205398,15,0,55,0,0
0,1,1,1.44496094,6,1,56,1,0
0,0,1,1.375964736,15,0,23,1,0
0,0,1,0.927278323,13,1,21,0,0
0,1,1,1.80247492,8,1,34,0,0
0,0,1,3.034179003,15,0,31,0,0
0,1,1,3.29554291,15,0,54,1,0
0,0,1,2.369205398,15,0,28,0,0
0,1,1,2.186884952,15,1,26,1,0
0,0,0,3.901677713,11,0,58,0,1
0,1,1,-10.1369774,3,1,56,0,0
0,0,1,1.329442339,13,0,27,0,0
0,1,1,1.599098287,11,0,30,1,0
0,1,1,1.346439675,15,1,27,0,0
0,1,1,1.433114816,15,1,38,0,1
0,1,0,0.952154655,11,1,27,0,0
0,0,1,1.199986246,11,1,28,0,0
0,0,1,0.931101689,8,1,23,0,0
0,1,1,2.004563395,5,0,44,1,0
0,1,0,1.152820143,4,1,35,0,0
0,0,1,1.272269472,5,0,31,0,0
0,1,1,1.452936888,11,1,37,0,0
0,1,0,0.806650335,5,1,32,0,0
0,1,1,0.993977295,10,1,54,0,0
0,1,1,1.349244686,11,0,31,0,0
0,0,1,0.922554812,11,1,21,0,0
0,1,1,2.251441806,5,1,31,1,0
0,1,1,1.481318585,14,1,36,0,1
0,1,0,1.886783693,4,0,65,0,0
0,1,1,1.781423177,11,1,62,0,0
0,1,1,0.865142445,11,1,23,0,0
0,1,1,1.515519902,10,0,19,0,0
0,1,1,2.523355284,11,0,29,0,0
0,0,1,0.678816963,11,1,30,1,0
0,1,1,0.85317035,4,0,58,1,0
0,0,1,1.141393063,4,1,50,0,0
0,1,1,1.092195521,11,1,21,0,0
0,1,1,2.032749827,11,1,36,1,0
0,0,1,0.992975817,11,0,52,0,0
0,0,1,0.918253822,7,1,30,0,0
0,0,1,0.470847304,3,0,45,0,0
0,1,0,1.270601442,3,1,44,0,0
0,0,1,0.931101689,6,0,16,0,0
0,1,1,2.602397729,11,0,30,0,0
0,0,0,0.806873537,4,0,45,0,0
0,1,0,1.375981402,15,1,42,0,0
0,0,1,0.909595947,11,1,19,0,0
0,1,1,2.004563395,14,1,62,0,0
0,1,1,1.858383478,8,1,52,0,0
0,1,1,1.59910762,13,1,26,0,0
0,0,0,1.311425548,11,0,21,0,0
0,0,1,2.379255178,8,0,39,0,1
0,1,1,2.379255178,11,1,33,0,1
0,1,1,1.060633157,5,1,33,0,0
0,1,1,0.984943806,15,1,27,0,0
0,1,1,-0.29792837,8,0,48,1,0
0,0,1,1.614368183,11,0,28,0,0
0,1,1,1.850954165,13,1,26,0,0
0,0,1,1.580753593,11,0,24,0,0
0,1,1,1.624238232,11,1,26,0,0
0,1,1,1.943938773,8,1,52,0,1
0,0,1,2.186884952,11,0,27,1,0
0,1,0,1.069935376,9,1,19,0,0
0,0,1,1.224083411,5,0,29,0,0
0,1,1,1.300455222,11,0,21,0,0
0,1,1,1.032195761,11,1,25,0,0
0,1,1,0.909595947,11,0,23,0,0
0,0,0,1.805139469,11,0,45,0,0
0,1,0,0.769828932,8,1,45,1,0
0,0,1,0.901960515,13,0,22,0,0
0,1,1,1.122371083,13,1,19,0,0
0,0,1,1.255335466,5,0,52,0,0
0,1,1,0.1312366,4,1,42,0,0
0,1,1,1.301924709,7,0,26,0,0
0,1,1,1.032195761,8,1,21,0,0
0,1,0,0.806650335,7,0,46,0,0
0,0,1,1.047464835,5,1,38,0,0
0,0,1,0.901960515,10,0,17,0,0
0,0,1,2.043785134,11,0,38,0,0
0,1,1,1.845976698,12,1,29,1,0
0,1,1,1.703460645,9,0,41,0,0
0,0,0,1.183594358,8,1,42,0,0
0,1,0,2.004566728,9,0,41,1,0
0,1,1,1.221809889,11,1,43,0,1
0,0,1,1.146553772,9,0,18,0,0
0,1,1,0.719638958,3,1,42,0,0
0,0,1,1.17529404,5,0,36,0,0
0,1,1,1.004906127,6,1,33,0,0
0,1,0,0.565042853,4,1,57,1,0
0,0,1,1.398434258,11,0,34,0,0
0,1,1,1.189642587,11,1,36,0,0
0,1,1,1.032195761,5,0,45,0,0
0,1,1,1.032195761,5,1,42,0,0
0,1,1,1.069935376,5,0,23,0,0
0,1,1,0.909595947,11,1,18,0,0
0,0,1,1.580753593,11,0,40,0,0
0,0,1,0.909595947,8,1,16,0,0
0,1,1,0.172041929,6,0,13,0,0
0,0,0,0.354330154,8,0,38,1,0
0,1,0,1.124001623,6,1,40,0,0
0,1,1,1.270609775,11,1,18,0,0
