ano,periodo,vtotal,areatotal,tempano,precano,munic
2003,0,243519.8083,84150,20.74856743,968.1876395,3512308
2004,0,216110.3776,111276,20.16427106,871.0232021,3512308
2005,0,186912,119889,20.81295292,1159.452731,3512308
2006,1,356935.6536,149886,20.76733784,1193.205402,3512308
2007,1,433123.74,231462,21.15486143,1234.756818,3512308
2008,1,459530.8578,201861,20.39775543,1142.924106,3512308
2009,1,498405.6963,208098,20.87018808,1485.550064,3512308
2010,1,891719.1383,233145,20.91508851,1171.643111,3512308
2011,1,803339.9182,229284,20.82683079,1246.36999,3512308
2012,1,678339.5611,293139,21.36392354,1292.265024,3512308
2013,1,693611.3698,244926,20.74921978,1225.072056,3512308
2014,1,448154.0474,182358,21.82867899,777.8495207,3512308
1990,0,1782247.687,1170576,20.70958458,1484.86339,3512407
1991,0,1547662.69,1190871,20.47338086,1739.664498,3512407
1992,0,4011285.754,1065438,20.18962569,1258.20818,3512407
1993,0,3261925.049,1170873,19.87226135,1497.552962,3512407
1994,0,1951428.895,1029204,20.02260267,1225.505256,3512407
1995,0,1949627.392,1026828,20.52653655,1858.868767,3512407
1996,0,2056792.762,1017918,20.02657398,1895.46976,3512407
1997,0,1681181.25,1023264,20.57548729,1446.227954,3512407
1998,0,1861667.361,951786,21.00774068,1358.012124,3512407
1999,0,1323991.084,906642,20.71220466,1521.685811,3512407
2000,0,1531200.063,875457,20.69506586,1848.340341,3512407
2001,0,2436705.836,920502,20.81190051,1741.201948,3512407
2002,0,2713689.135,969210,21.87598342,1309.598769,3512407
2003,0,2098602.856,957330,21.15661253,1340.301023,3512407
2004,0,2335671.646,974358,20.51873226,1687.184007,3512407
2005,0,2373327,1020690,21.21150038,1309.965727,3512407
2006,1,3184192.053,991386,21.20986635,1365.224106,3512407
2007,1,2975320.968,1004850,21.53586578,1375.508129,3512407
2008,1,2667177.265,997326,20.87421916,1177.246822,3512407
2009,1,2515367.167,1005543,21.21446775,1857.125581,3512407
2010,1,3084960.991,1005939,21.30893001,1468.366059,3512407
2011,1,3908782.444,1190574,21.092877,1892.615559,3512407
2012,1,3367504.153,1111968,21.1349034,1812.413064,3512407
2013,1,2919365.041,1109493,20.36002404,1647.067775,3512407
2014,1,3369923.154,1137609,21.63142525,1062.648381,3512407
1990,0,409856.5603,825363,23.34412837,1185.563857,3512506
1991,0,253176.0263,646272,23.34236855,1278.574506,3512506
1992,0,1668911.567,1131768,23.10219093,1227.092168,3512506
1993,0,966239.7405,1105929,23.40318251,1060.517795,3512506
1994,0,1144980.962,1379763,23.95797439,1148.332899,3512506
1995,0,1202396.66,1308483,23.83144381,1253.538553,3512506
1996,0,1409852.221,1358478,23.33258734,1057.293696,3512506
1997,0,1060250.292,998811,23.71207051,1247.434446,3512506
1998,0,1522834.984,1432431,23.67213965,1706.984397,3512506
1999,0,1951228.864,1742004,23.63312811,1096.138791,3512506
2000,0,1061383.494,732600,23.62119911,1200.190659,3512506
2001,0,1328246.168,1216908,23.84518143,1063.695723,3512506
2002,0,1942855.128,1284723,24.79023415,1003.86564,3512506
2003,0,3289399.114,2322837,23.82364667,1078.419638,3512506
2004,0,3368874.009,2420748,23.58587399,1146.239555,3512506
2005,0,3428370,2892879,24.12768114,1166.08962,3512506
2006,1,3817849.751,2447379,23.9096546,1143.316925,3512506
2007,1,5372514.337,2568258,24.41943433,1213.497938,3512506
2008,1,4621691.585,2453319,23.63502514,1296.557212,3512506
2009,1,4784724.041,2244033,23.5883561,1923.755943,3512506
2010,1,5750693.435,2672505,23.82915756,1145.074978,3512506
2011,1,4732900.634,2318679,23.4467896,1319.589543,3512506
2012,1,4623567.494,2011581,24.21544589,1559.496119,3512506
2013,1,3938123.208,2177109,23.00609691,1115.071227,3512506
2014,1,2743125.218,2143251,23.81866086,970.6724423,3512506
1990,0,596180.4814,1275516,18.48770939,1476.553466,3512605
1991,0,241473.7404,1069794,18.57551036,1468.206195,3512605
1992,0,1004611.929,1621224,18.96069316,1398.981187,3512605
1993,0,1227869.617,1298979,19.56229927,1221.136776,3512605
1994,0,2248909.93,1560834,19.75665436,1082.690473,3512605
1995,0,1203993.734,1368279,20.08510283,1418.206263,3512605
1996,0,1281927.134,1248192,18.19781186,959.0294195,3512605
1997,0,1366935.62,1522719,18.46167156,1502.112902,3512605
1998,0,2643306.522,1358973,18.24820738,1512.510177,3512605
1999,0,1823863.639,1660923,17.74338324,1005.100678,3512605
2000,0,1485616.496,1461636,18.95268311,1434.948738,3512605
2001,0,2003484.282,1545093,20.59847532,1528.605165,3512605
2002,0,3187575.335,1987425,20.48402588,1260.016273,3512605
2003,0,2311923.638,1774575,19.57269101,1443.210851,3512605
2004,0,2383735.881,1573308,19.10854983,1425.628846,3512605
2005,0,1568655,1201860,19.64449579,1478.546019,3512605
2006,1,2428872.078,1710225,19.55719184,1178.084453,3512605
2007,1,2873737.359,1395108,19.99475831,1411.450285,3512605
2008,1,2686642.776,1542519,18.45113487,1441.898209,3512605
2009,1,2070023.953,1604691,19.29776416,2059.023742,3512605
2010,1,2030606.31,1099791,19.44900003,1396.288344,3512605
2011,1,3186672.58,1854963,18.31010657,1422.832881,3512605
2012,1,3525450.865,1820115,19.45159095,1344.669069,3512605
2013,1,2883003.405,1964655,19.52780251,1703.980906,3512605
2014,1,3368976.63,2108700,20.8521061,1476.492387,3512605
1990,0,798565.2769,485298,20.71236481,1442.498581,3512704
1991,0,456199.5662,530442,20.6864451,1638.876845,3512704
1992,0,1378924.876,446985,20.69413317,1332.541483,3512704
1993,0,1383433.951,337788,19.97669462,1504.758713,3512704
1994,0,1439349.049,373725,20.28707991,1357.900786,3512704
1995,0,694527.3087,355905,20.5883693,1748.881843,3512704
1996,0,1362036.428,599940,20.09933351,1512.148938,3512704
1997,0,674839.2033,378576,20.54988858,1436.197523,3512704
1998,0,806159.9254,338976,20.8802918,1518.518467,3512704
1999,0,767067.8582,429165,20.73190071,1613.594408,3512704
2000,0,679675.7366,353430,20.91256367,1909.987324,3512704
2001,0,1193277.938,361053,20.9007007,1488.430702,3512704
2002,0,1453758.042,330066,21.72164308,1651.883174,3512704
2003,0,1385116.437,386793,21.03310337,1232.062748,3512704
2004,0,1483112.186,395406,20.34105157,1679.016494,3512704
2005,0,1588356,485397,21.03065727,1405.115378,3512704
2006,1,3095728.469,542124,21.08384211,1322.398997,3512704
2007,1,2627689.274,496881,21.36721217,1367.948229,3512704
2008,1,2836334.169,603306,20.76482868,1384.12883,3512704
2009,1,1350708.06,617661,21.0533334,1757.549575,3512704
2010,1,2291802.206,596970,21.18387611,1274.804487,3512704
2011,1,2216262.374,595881,20.98340867,1732.600996,3512704
2012,1,1047264.094,448470,21.18613431,1760.822925,3512704
2013,1,1741880.43,633699,20.49581479,1456.555686,3512704
2014,1,810373.7093,465399,21.72643523,979.5884804,3512704
1990,0,8134795.322,5022567,20.47102922,1184.709288,3512803
1991,0,7928646.35,4826151,20.1969615,1569.784339,3512803
1992,0,12843367.79,4829517,19.4932234,1316.709579,3512803
1993,0,15123496.24,3542715,19.54132157,1407.557262,3512803
1994,0,13127882.82,3319569,19.83843987,1292.483389,3512803
1995,0,7726441.63,3265713,20.02217713,1520.04251,3512803
1996,0,5509878.044,3135726,19.45641014,1752.160669,3512803
1997,0,6818078.303,4185918,20.17962912,1403.930715,3512803
1998,0,7685826.506,3672801,20.24782135,1417.844969,3512803
1999,0,8272826.851,3974553,19.77841505,1441.804423,3512803
2000,0,7635320.231,3745665,20.09177762,1631.004625,3512803
2001,0,10482267.87,3718044,20.22248228,1408.967793,3512803
2002,0,13493957.07,3834567,20.96212723,1371.691221,3512803
2003,0,10292360.57,3993066,20.32625689,1221.430674,3512803
2004,0,11485029.23,4175919,19.73448281,1327.552313,3512803
2005,0,11371140,3872583,20.35562844,1203.341824,3512803
2006,1,16876366.98,3802689,20.3150882,1286.560562,3512803
2007,1,17143447.56,3746358,20.71287397,1271.783604,3512803
2008,1,12382237.13,3585483,19.98996209,1352.870347,3512803
2009,1,9032878.498,3650922,20.51628154,1859.449839,3512803
2010,1,10441552.55,3122757,20.48461533,1245.122486,3512803
2011,1,14621864.38,4057515,20.25223384,1580.696978,3512803
2012,1,9714038.08,3488562,20.82037422,1351.411199,3512803
2013,1,8706240.268,3514500,20.24975622,1236.090716,3512803
2014,1,8791610.713,3463812,21.18111299,944.7228564,3512803
1990,0,218960.1787,566082,23.68214512,1442.301942,3512902
1991,0,319001.2012,671418,23.54490223,1682.272787,3512902
1992,0,346519.1927,591426,23.41073346,1763.276638,3512902
1993,0,1042529.223,488268,23.71149981,1530.021156,3512902
1994,0,978827.3949,408969,24.21426713,1389.331182,3512902
1995,0,570155.2152,415602,24.01232397,1321.544404,3512902
1996,0,1015550.347,480447,23.59267425,1416.163034,3512902
1997,0,1020640.88,724185,23.99483135,1355.095842,3512902
1998,0,1311064.749,684288,23.95031957,1591.491385,3512902
1999,0,1051042.772,690030,23.89850998,1039.548794,3512902
2000,0,837106.521,544599,23.85867269,1641.354993,3512902
2001,0,1230460.362,486387,24.04132973,1366.940062,3512902
2002,0,1487199.622,535590,25.11191128,1180.106001,3512902
2003,0,1095609.661,451440,24.1921979,1460.568607,3512902
2004,0,1775785.852,680724,23.9464015,1241.985642,3512902
2005,0,2422629,648945,24.4335811,1425.119381,3512902
2006,1,2591287.243,570933,24.13605482,1441.288995,3512902
2007,1,3188286.958,798534,24.74827095,1328.233175,3512902
2008,1,2963020.866,953865,23.90642495,1343.974872,3512902
2009,1,3144117.218,1332540,23.735468,1731.030369,3512902
2010,1,4521428.83,1329273,24.06870834,1219.63361,3512902
2011,1,5166776.913,1437579,23.52851131,1384.352966,3512902
2012,1,3862614.063,1340955,24.27228025,1701.960376,3512902
2013,1,1985450.689,1162458,23.43020939,1390.191853,3512902
2014,1,2869511.036,1271952,23.97521224,1402.946214,3512902
1990,0,164297.4812,49104,20.21764369,1343.747724,3513009
1991,0,46265.88694,50391,19.78667588,1670.43257,3513009
1992,0,112904.5405,29304,19.81515426,1306.108763,3513009
1993,0,66985.11977,12771,20.13886938,1229.6483,3513009
1994,0,464996.5164,46926,20.27403237,1283.694775,3513009
1995,0,47512.9346,8712,20.39425483,1712.902727,3513009
1996,0,29438.82771,6336,19.87924146,1446.422132,3513009
1997,0,23667.0349,4752,20.42374297,1473.156267,3513009
1998,0,13534.18796,3564,20.52316593,1477.356094,3513009
1999,0,15501.16297,2475,19.92912957,1120.893095,3513009
2000,0,,0,20.03315114,1160.428553,3513009
2001,0,,0,20.78974447,1240.172345,3513009
2002,0,,0,21.33582784,1102.796559,3513009
2003,0,,0,20.56890264,1064.425324,3513009
2004,0,,0,19.9107969,1419.763145,3513009
2005,0,,0,20.66769484,1314.094664,3513009
2006,1,,0,20.57982449,1386.338428,3513009
2007,1,,0,20.90197112,1301.109447,3513009
2008,1,,0,20.12935812,1283.919963,3513009
2009,1,,0,20.78050381,1898.535817,3513009
2010,1,,0,20.66538006,1386.887745,3513009
2011,1,,0,20.3920128,1218.578134,3513009
2012,1,,0,21.07897775,1871.998461,3513009
2013,1,,0,20.47857554,1329.06716,3513009
2014,1,,0,21.39514283,1042.591662,3513009
1990,0,5083220.623,2972079,21.33826995,1304.057173,3513108
1991,0,2807223.874,3182751,20.99126693,1502.029083,3513108
1992,0,7843622.484,2337192,21.20969183,1488.57437,3513108
1993,0,3483274.481,2057616,21.34836961,1552.006989,3513108
1994,0,4266878.076,2511828,21.22765418,1342.379554,3513108
1995,0,4796410.785,2418867,21.80502602,1496.602475,3513108
1996,0,4874713.034,2192949,21.49359109,1736.145671,3513108
1997,0,4172301.027,2081277,21.69514648,1533.589128,3513108
1998,0,4691108.774,2113947,22.1023246,1431.16704,3513108
1999,0,4944071.958,2199384,21.86272809,1093.282579,3513108
2000,0,4863897.632,2314422,22.0076904,1526.296095,3513108
2001,0,5226975.505,2218194,22.18215105,1449.016893,3513108
2002,0,5472228.014,2145330,22.95322256,1681.947747,3513108
2003,0,4992477.335,2178495,22.15715384,1559.793006,3513108
2004,0,3981290.975,2134935,21.60984285,1819.280563,3513108
2005,0,5635476,2188494,22.23491098,1363.698219,3513108
2006,1,10350935.16,2071476,22.08617766,1679.73734,3513108
2007,1,5462231.541,1997721,22.51856976,1349.2649,3513108
2008,1,6613930.389,2459952,21.7790187,1705.106415,3513108
2009,1,4797861.226,2293533,22.01746133,1931.991561,3513108
2010,1,4695023.641,2278485,22.01972923,1243.023425,3513108
2011,1,4097669.917,2274327,21.74128584,1695.779733,3513108
2012,1,6031156.482,2242647,21.79055457,1456.851669,3513108
2013,1,6023700.14,2271852,21.00914578,1646.269055,3513108
2014,1,5279559.558,2254428,22.55893804,973.261556,3513108
1990,0,1554450.267,1349073,20.98096028,1583.220805,3513207
1991,0,1665778.215,1696959,21.07912829,2062.914566,3513207
1992,0,1331134.903,1252548,20.61480571,1902.963516,3513207
1993,0,5185628.848,1161270,20.89087148,1627.847761,3513207
1994,0,2759044.184,1023462,21.37171818,1508.567649,3513207
1995,0,2274432.201,955449,21.27923246,1745.900739,3513207
1996,0,3660227.578,1440054,20.77763214,1728.141414,3513207
1997,0,2681935.246,1250271,21.08992169,1619.465906,3513207
1998,0,3480515.467,1233837,21.39993928,1607.027423,3513207
1999,0,2545227.037,1287396,20.99264512,1376.377592,3513207
2000,0,2024172.501,1093059,21.0259142,1838.741026,3513207
2001,0,2201305.364,864369,21.19360396,1437.387843,3513207
2002,0,2907404.24,840015,21.93825681,1268.542246,3513207
2003,0,1644424.186,979506,21.23172193,1584.730391,3513207
2004,0,3136682.661,968913,20.76855957,1774.017799,3513207
2005,0,3231459,1089099,21.21230433,1760.088999,3513207
2006,1,4984575.093,1103949,21.12000543,1825.575857,3513207
2007,1,4305257.167,809424,21.70608071,1484.321263,3513207
2008,1,4298017.128,1121769,21.09382418,1652.641687,3513207
2009,1,3616175.153,1092267,21.25062956,1672.253158,3513207
2010,1,5943065.126,1102563,21.53359617,1614.588745,3513207
2011,1,2949215.898,1113453,21.14875923,1284.201765,3513207
2012,1,5858533.052,1101672,21.56500526,1432.544412,3513207
2013,1,4112026.682,1359666,21.16442418,2142.650746,3513207
2014,1,3006906.419,1420155,22.04092366,1052.368215,3513207
1990,0,67092.95279,42966,18.45771858,1277.920749,3513405
1991,0,32315.26895,33858,17.70241839,1605.593107,3513405
1992,0,66793.98612,43362,17.99688023,1716.510558,3513405
1993,0,61515.79072,40194,18.63144282,1461.095869,3513405
1994,0,26654.61203,32670,18.83794931,1235.101183,3513405
1995,0,102811.6022,50094,19.63994484,1233.730047,3513405
1996,0,49599.96425,14751,20.33968246,1862.596088,3513405
1997,0,130990.464,46728,20.53681906,1293.027099,3513405
1998,0,45379.33611,13662,20.79989771,1201.035784,3513405
1999,0,98919.79255,37719,19.53803401,1485.241088,3513405
2000,0,90147.69251,39006,19.6937309,1524.961278,3513405
2001,0,126234.9914,42768,19.97883209,1208.193184,3513405
2002,0,137569.0408,42273,20.74037769,1374.907642,3513405
2003,0,155401.0687,42174,19.88898338,1139.73587,3513405
2004,0,154377.3181,42867,19.37676654,1498.769941,3513405
2005,0,182853,44253,20.04964526,1603.374824,3513405
2006,1,183487.3897,43659,20.10996847,1199.32596,3513405
2007,1,160556.0398,43560,20.50280978,1145.782362,3513405
2008,1,109956.0095,37818,19.63730692,1722.466639,3513405
2009,1,146270.4392,34056,18.94395368,1888.41658,3513405
2010,1,121501.7556,25542,18.95637237,1585.570878,3513405
2011,1,107592.4866,25641,19.72743185,1423.76782,3513405
2012,1,87716.32256,26532,19.4450308,1256.207145,3513405
2013,1,141915.7741,29106,20.11378338,1575.427945,3513405
2014,1,120308.1397,29106,20.93846683,869.671493,3513405
1990,0,,8,20.10273487,2267.941782,3513504
1991,0,,8,19.70727016,2534.891476,3513504
1992,0,,0,19.82693257,2796.436883,3513504
1993,0,,0,20.20721397,1637.666135,3513504
1994,0,,0,20.36269889,2488.028598,3513504
1995,0,,0,20.42214816,2638.334223,3513504
1996,0,,0,19.90819763,2305.241069,3513504
1997,0,,0,20.43966491,1761.743295,3513504
1998,0,,0,20.47259104,2289.023163,3513504
1999,0,,0,19.85266089,1793.124319,3513504
2000,0,,35,20.08138395,2693.768058,3513504
2001,0,,0,20.77037859,1511.74595,3513504
2002,0,,0,21.30297581,2032.928276,3513504
2003,0,,0,20.54074048,1905.634065,3513504
2004,0,,0,19.85777127,2020.80984,3513504
2005,0,,0,20.63687671,2601.412526,3513504
2006,1,,0,20.54681254,2186.561581,3513504
2007,1,,0,20.82925366,1674.612058,3513504
2008,1,,0,20.06949948,1938.128529,3513504
2009,1,,0,20.7256887,2063.007157,3513504
2010,1,,0,20.58835607,2654.112009,3513504
2011,1,,0,20.3064682,2199.875285,3513504
2012,1,,0,20.98633765,2176.098578,3513504
2013,1,,0,20.35943494,2521.448963,3513504
2014,1,,0,21.29771107,1649.441215,3513504
1990,0,,978120,17.1813761,1114.480272,3513603
1991,0,454503.5743,1064250,16.53600004,1397.373206,3513603
1992,0,,476487,17.46416338,1278.43728,3513603
1993,0,285359.6732,282744,18.9527067,1287.247016,3513603
1994,0,380557.8184,412929,19.08592987,1166.536316,3513603
1995,0,517651.4261,412929,19.9356852,1484.900325,3513603
1996,0,202503.4512,298485,20.62400954,1562.827654,3513603
1997,0,440962.8793,479259,20.96740673,942.25064,3513603
1998,0,135819.5569,132363,21.09550034,1033.827876,3513603
1999,0,336231.4112,418968,20.13038507,874.4275373,3513603
2000,0,483506.2021,507276,20.36736001,1121.014363,3513603
2001,0,484959.3749,391644,20.64013095,1117.27158,3513603
2002,0,423667.9077,364320,21.23881892,1229.694705,3513603
2003,0,232872.1272,392040,20.56633481,1206.093057,3513603
2004,0,203334.9398,366597,19.94932659,1539.71217,3513603
2005,0,246213,390654,20.64950317,1431.161842,3513603
2006,1,301173.7762,433323,20.46181545,1540.879681,3513603
2007,1,490567.9222,388377,20.75047978,1444.624836,3513603
2008,1,,323631,19.98405282,1793.796531,3513603
2009,1,,324324,19.10719417,1907.501591,3513603
2010,1,,334422,19.0810123,3084.431425,3513603
2011,1,,18018,19.99245561,4691.961082,3513603
2012,1,,572418,19.6906979,2115.340549,3513603
2013,1,,336600,20.5536229,697.7630711,3513603
2014,1,,336600,21.25027222,446.0553212,3513603
1990,0,3008463.661,2775663,20.79816656,1439.270893,3513702
1991,0,3648052.908,3240072,20.71089526,1669.876765,3513702
1992,0,7847635.495,3064743,20.95743238,1487.577752,3513702
1993,0,8276756.422,2729331,20.24425949,1713.209406,3513702
1994,0,7222621.622,2636766,20.39242268,1382.915289,3513702
1995,0,3535920.578,2251755,20.8028179,1706.354167,3513702
1996,0,3512855.022,2589741,20.35811814,1682.968802,3513702
